Name,Code,Type,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
BOM RETIRO,02954033,2,76,SÃO GABRIEL,RIO GRANDE DO SUL,ANA,-29.9897,-54.4886,2000/02/21,2019/10/31,20,1.0,15,25.0
PCH FURNAS DO SEGREDO JUSANTE,02954035,2,76,JAGUARI,RIO GRANDE DO SUL,JAGUARI,-29.3803,-54.5103,2015/08/14,2018/12/31,4,2.8,1,75.0
ALEGRETE,02955001,2,76,ALEGRETE,RIO GRANDE DO SUL,INMET,-29.7833,-55.7667,1927/06/07,1989/12/31,63,23.3,36,42.9
CACHOEIRA SANTA CECÍLIA,02955002,2,76,ITAQUI,RIO GRANDE DO SUL,ANA,-29.1961,-55.4753,1959/06/12,2019/10/31,61,4.7,50,18.0
ESTAÇÃO DO TIGRE,02955003,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.5,-55.7833,1943/08/09,1954/01/31,12,7.9,7,41.7
FAZENDA SANTA LUIZA,02955004,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.75,-56.1667,1957/04/01,1960/10/31,4,2.4,2,50.0
PONTE DO MIRACATU,02955006,2,76,SÃO FRANCISCO DE AS,RIO GRANDE DO SUL,ANA,-29.4592,-55.2911,1969/09/23,2019/09/30,51,2.1,38,25.5
UNISTALDA,02955007,2,75,UNISTALDA,RIO GRANDE DO SUL,ANA,-29.0475,-55.1511,1969/09/13,2019/10/31,51,3.1,32,37.3
MANOEL VIANA,02955008,2,76,MANOEL VIANA,RIO GRANDE DO SUL,ANA,-29.5939,-55.4858,1976/07/25,2019/10/31,44,1.6,33,25.0
SÃO CANUTO,02955009,2,76,MAÇAMBARÁ,RIO GRANDE DO SUL,ANA,-29.0833,-55.5667,1976/07/01,1978/11/13,3,3.6,1,66.7
ALEGRETE,02955012,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.7833,-55.7833,1985/01/16,1992/05/31,8,78.8,0,100.0
ALEGRETE,02955013,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.7844,-55.7739,1986/01/01,2019/10/31,34,6.2,18,47.1
PASSO DA CACHOEIRA,02955014,2,76,ITAQUI,RIO GRANDE DO SUL,ANA,-29.3078,-55.7089,2000/01/01,2019/10/31,20,4.6,8,60.0
PASSO DOS BRITOS,02955015,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.9767,-55.7489,1999/11/17,2000/06/15,2,0.9,0,100.0
JACAQUA,02955016,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.6869,-55.1958,1999/11/20,2019/10/31,21,0.7,12,42.9
SÃO JOÃO,02955017,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.8319,-55.3433,2004/09/13,2019/10/31,16,6.4,8,50.0
COLÔNIA RIZICOLA N.2,02956001,2,75,MAÇAMBARÁ,RIO GRANDE DO SUL,IRGA,-29.0,-56.0,1948/02/01,1961/05/31,14,13.8,9,35.7
ESTÂNCIA POSTO VELHO,02956002,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.7667,-56.0333,1951/07/28,1959/04/30,9,21.5,5,44.4
FAZENDA TRÊS CAPÕES,02956003,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.6,-56.1,1951/05/31,1961/10/31,11,0.4,9,18.2
ITAQUI,02956004,2,75,ITAQUI,RIO GRANDE DO SUL,INMET,-29.1167,-56.55,1948/09/01,1998/02/28,51,47.3,4,92.2
ITAQUI,02956005,2,75,ITAQUI,RIO GRANDE DO SUL,ANA,-29.1275,-56.5625,1970/03/21,2019/10/31,50,1.2,36,28.0
PASSO MARIANO PINTO,02956006,2,76,ITAQUI,RIO GRANDE DO SUL,ANA,-29.3089,-56.0553,1969/10/17,2019/10/31,51,2.9,39,23.5
PLANO ALTO,02956007,2,76,URUGUAIANA,RIO GRANDE DO SUL,ANA,-29.7653,-56.5214,1943/05/01,2019/10/31,77,3.6,57,26.0
JOÃO ARREGUI,02956008,2,76,URUGUAIANA,RIO GRANDE DO SUL,ANA,-29.4711,-56.6678,1976/05/15,2019/10/31,44,3.6,27,38.6
FAZENDA TRÊS CAPÕES,02956009,2,76,ALEGRETE,RIO GRANDE DO SUL,ANA,-29.6358,-56.0947,1986/04/24,2019/10/31,34,4.4,14,58.8
URUGUAIANA,02957001,2,77,URUGUAIANA,RIO GRANDE DO SUL,INMET,-29.75,-57.0833,1912/02/01,1998/12/31,87,11.2,50,42.5
URUGUAIANA,02957003,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-29.7564,-57.0936,1987/10/01,1987/10/31,1,0.0,0,100.0
URUGUAIANA,02957004,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-29.75,-57.0833,1985/05/01,1985/12/31,1,0.0,0,100.0
URUGUAIANA - DNER,02957005,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-29.8394,-57.0811,1985/05/01,1996/03/31,12,6.5,6,50.0
CABANHA ALCEU NEVES,02957008,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-29.8533,-57.1072,2004/09/19,2019/10/31,16,11.7,3,81.2
PALMARES DO SUL,03050002,2,87,PALMARES DO SUL,RIO GRANDE DO SUL,ANA,-30.2514,-50.5058,1974/01/01,2019/10/31,46,2.4,28,39.1
PALMARES DO SUL,03050004,2,87,PALMARES DO SUL,RIO GRANDE DO SUL,DEPRC,-30.2658,-50.5164,1985/11/01,1987/12/31,3,83.3,0,100.0
VIAMÃO,03050006,2,87,VIAMÃO,RIO GRANDE DO SUL,INMET,-30.0833,-50.7833,1939/01/01,1954/08/31,16,4.5,10,37.5
SOLIDÃO,03050007,2,87,MOSTARDAS,RIO GRANDE DO SUL,ANA,-30.6683,-50.5408,1983/01/23,2019/10/31,37,4.0,24,35.1
LOMBAS,03050008,2,87,VIAMÃO,RIO GRANDE DO SUL,ANA,-30.0467,-50.7019,1991/07/30,2019/08/31,29,3.5,10,65.5
PINHAL,03050009,2,87,BALNEÁRIO PINHAL,RIO GRANDE DO SUL,ANA,-30.215,-50.2817,2005/07/04,2019/10/31,15,19.3,0,100.0
PASSINHOS,03050010,2,87,OSÓRIO,RIO GRANDE DO SUL,ANA,-30.0367,-50.3939,2005/09/13,2019/10/31,15,12.1,3,80.0
ARAMBARÉ (PARAGUAÇU),03051001,2,87,ARAMBARÉ,RIO GRANDE DO SUL,DEPRC,-30.9,-51.5,1981/05/31,1985/10/31,5,92.0,0,100.0
BANHADO DO COLÉGIO,03051002,2,87,CAMAQUÃ,RIO GRANDE DO SUL,ANA,-30.8833,-51.7833,1976/09/01,1985/08/31,10,0.0,8,20.0
CAMAQUÃ,03051003,2,87,CAMAQUÃ,RIO GRANDE DO SUL,CEEE,-30.85,-51.8,1943/01/06,1978/12/31,36,0.0,33,8.3
CERRO GRANDE,03051004,2,87,CERRO GRANDE DO SUL,RIO GRANDE DO SUL,ANA,-30.5939,-51.7567,1976/09/01,2019/10/31,44,2.7,33,25.0
GUAÍBA COUNTRY CLUB,03051005,2,87,GUAÍBA,RIO GRANDE DO SUL,ANA,-30.1067,-51.6489,1966/12/20,2019/10/31,54,7.3,23,57.4
CAMAQUÃ (INSP. RIZICOLA),03051006,2,87,CAMAQUÃ,RIO GRANDE DO SUL,IRGA,-30.8333,-51.8,1955/08/01,1956/11/30,2,0.0,0,100.0
PORTO ALEGRE,03051011,2,87,PORTO ALEGRE,RIO GRANDE DO SUL,INMET,-30.0536,-51.1733,1961/01/01,2019/06/30,59,2.1,52,11.9
TAPES,03051013,2,87,TAPES,RIO GRANDE DO SUL,INMET,-30.6667,-51.4,1939/01/01,1970/12/31,32,2.8,28,12.5
PORTO ALEGRE (STA TERESA-839),03051015,2,87,PORTO ALEGRE,RIO GRANDE DO SUL,INMET,-30.0667,-51.2167,1966/11/01,1970/12/31,5,11.4,2,60.0
CAMAQUÃ,03051016,2,87,CAMAQUÃ,RIO GRANDE DO SUL,ANA,-30.8658,-51.7958,1976/09/01,2019/10/31,44,6.9,35,20.5
FAZENDA DA BOA VISTA,03051017,2,87,CAMAQUÃ,RIO GRANDE DO SUL,ANA,-30.7719,-51.6603,1976/07/01,2019/10/31,44,2.8,24,45.5
BARRAGEM DO DURO,03051022,2,87,CAMAQUÃ,RIO GRANDE DO SUL,ANA,-30.8167,-51.8642,1977/07/01,1987/09/30,11,1.6,7,36.4
BARRA DO RIBEIRO,03051023,2,87,BARRA DO RIBEIRO,RIO GRANDE DO SUL,ANA,-30.295,-51.3144,1976/03/11,2019/10/30,44,2.8,23,47.7
BUTIA,03051031,2,87,BUTIÁ,RIO GRANDE DO SUL,ANA,-30.1589,-51.9311,1983/01/26,2019/10/31,37,2.5,22,40.5
FAROL DE ITAPUÃ,03051035,2,87,VIAMÃO,RIO GRANDE DO SUL,ANA,-30.3833,-51.05,1986/01/23,1991/12/31,6,8.9,2,66.7
ARAMBARÉ,03051038,2,87,ARAMBARÉ,RIO GRANDE DO SUL,ANA,-30.9056,-51.4944,2004/11/02,2019/10/31,16,6.7,9,43.8
TAPES,03051039,2,87,TAPES,RIO GRANDE DO SUL,ANA,-30.6561,-51.4972,2004/11/03,2019/10/31,16,5.6,10,37.5
PORTO ALEGRE - CPRM,03051043,2,87,PORTO ALEGRE,RIO GRANDE DO SUL,ANA,-30.0722,-51.2281,2011/11/03,2019/10/31,9,20.4,0,100.0
ARROIO DO SALSO,03051045,2,87,PORTO ALEGRE,RIO GRANDE DO SUL,ANA,-30.1692,-51.0739,2013/12/24,2019/09/30,7,2.9,4,42.9
BARRAGEM CAPANÉ,03052001,2,85,CACHOEIRA DO SUL,RIO GRANDE DO SUL,IRGA,-30.2,-52.9167,1951/03/01,1963/11/30,13,1.7,10,23.1
CACHOEIRA DO SUL,03052002,2,85,CACHOEIRA DO SUL,RIO GRANDE DO SUL,INMET,-30.0333,-52.8833,1939/01/01,1983/12/31,45,20.4,26,42.2
CAPIVARITA (CAPIVARI),03052003,2,85,PANTANO GRANDE,RIO GRANDE DO SUL,DEPRC,-30.3333,-52.3167,1950/09/24,1978/12/31,29,3.0,25,13.8
DOM FELICIANO,03052004,2,87,DOM FELICIANO,RIO GRANDE DO SUL,CEEE,-30.7,-52.0667,1999/01/01,2000/12/31,2,0.0,2,0.0
ENCRUZILHADA DO SUL,03052005,2,85,ENCRUZILHADA DO SUL,RIO GRANDE DO SUL,INMET,-30.5361,-52.5167,1913/06/01,1998/12/31,86,14.9,45,47.7
ENGENHO CENTRAL,03052006,2,85,BUTIÁ,RIO GRANDE DO SUL,IRGA,-30.0008,-51.9997,1954/01/01,1962/04/30,9,5.0,7,22.2
PASSO DA GUARDA CEEE,03052007,2,87,ENCRUZILHADA DO SUL,RIO GRANDE DO SUL,ANA,-30.9064,-52.4619,1944/04/15,2019/10/31,76,5.1,69,9.2
PASSO DO MARINHEIRO,03052008,2,87,ENCRUZILHADA DO SUL,RIO GRANDE DO SUL,CEEE,-30.9,-52.8167,1943/03/31,1978/12/31,36,4.0,30,16.7
PASSO SÃO JOSÉ,03052009,2,87,AMARAL FERRADOR,RIO GRANDE DO SUL,ANA,-30.8864,-52.2486,1943/11/24,2019/10/31,77,4.4,70,9.1
PORTO TARUMÃ,03052010,2,87,PIRATINI,RIO GRANDE DO SUL,ANA,-30.9342,-52.9428,1955/10/01,2019/10/31,65,5.1,59,9.2
QUITERIA,03052011,2,87,SÃO JERÔNIMO,RIO GRANDE DO SUL,ANA,-30.4189,-52.0736,1969/11/10,2019/10/31,51,1.9,42,17.6
SERRA DOS PEDROSAS,03052012,2,87,ENCRUZILHADA DO SUL,RIO GRANDE DO SUL,ANA,-30.6253,-52.84,1977/03/01,2019/10/30,43,3.9,25,41.9
DOM FELICIANO,03052013,2,87,DOM FELICIANO,RIO GRANDE DO SUL,ANA,-30.7031,-52.0647,1999/10/20,2019/10/31,21,5.2,10,52.4
PANTANO GRANDE,03052016,2,85,PANTANO GRANDE,RIO GRANDE DO SUL,ANA,-30.1983,-52.3725,1986/04/01,2019/10/31,34,4.6,20,41.2
BARRAGEM CAPANÉ,03052017,2,85,CACHOEIRA DO SUL,RIO GRANDE DO SUL,ANA,-30.1869,-52.9133,2002/12/17,2019/10/31,18,5.5,10,44.4
BARRO VERMELHO,03053001,2,85,CACHOEIRA DO SUL,RIO GRANDE DO SUL,DEPRC,-30.1333,-53.15,1950/12/13,1986/10/31,37,26.0,21,43.2
CAÇAPAVA DO SUL,03053002,2,85,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,INMET,-30.5,-53.4833,1913/07/01,1975/09/30,63,10.4,37,41.3
CAÇAPAVA DO SUL,03053003,2,85,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,DEPRC,-30.5167,-53.4833,1950/01/30,1966/12/31,17,0.0,16,5.9
PASSO DO ROCHA,03053004,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,ANA,-30.2325,-53.9933,1999/11/18,2019/10/31,21,4.2,13,38.1
FORMIGUEIRO,03053005,2,85,FORMIGUEIRO,RIO GRANDE DO SUL,DEPRC,-30.0,-53.5,1951/02/27,1978/12/31,28,0.7,24,14.3
LAVRAS DO SUL,03053007,2,87,LAVRAS DO SUL,RIO GRANDE DO SUL,ANA,-30.8175,-53.9014,1944/08/01,2019/10/31,76,4.3,70,7.9
PASSO DO CAÇÃO,03053010,2,87,BAGÉ,RIO GRANDE DO SUL,ANA,-30.9611,-53.4886,1976/09/16,2009/08/31,34,21.3,12,64.7
SÃO SEPÉ,03053012,2,85,SÃO SEPÉ,RIO GRANDE DO SUL,ANA,-30.1833,-53.55,1943/04/28,1984/12/31,42,0.0,41,2.4
SANTANA DA BOA VISTA,03053015,2,87,SANTANA DA BOA VIST,RIO GRANDE DO SUL,CEEE,-30.8667,-53.1167,1944/07/21,2000/12/31,57,40.4,27,52.6
PASSO DOS FREIRES,03053017,2,85,SÃO SEPÉ,RIO GRANDE DO SUL,ANA,-30.4353,-53.7125,1981/05/28,2019/10/31,39,2.6,32,17.9
IRAPUAZINHO,03053018,2,85,CACHOEIRA DO SUL,RIO GRANDE DO SUL,ANA,-30.4872,-53.1183,1983/01/26,2019/10/31,37,6.0,16,56.8
COLÔNIA PAVÃO,03053019,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,ANA,-30.0,-53.9333,1969/11/06,1990/03/31,22,0.4,19,13.6
SÃO SEPÉ MONTANTE,03053020,2,85,SÃO SEPÉ,RIO GRANDE DO SUL,ANA,-30.1936,-53.5644,1984/10/01,2019/10/31,36,2.4,29,19.4
BARRO VERMELHO,03053021,2,85,CACHOEIRA DO SUL,RIO GRANDE DO SUL,ANA,-30.1406,-53.1589,1986/04/29,2019/10/31,34,2.7,24,29.4
CAÇAPAVA DO SUL,03053022,2,85,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,ANA,-30.5194,-53.4917,1986/04/01,2019/10/31,34,2.7,27,20.6
TRÊS PASSOS II,03053023,2,87,LAVRAS DO SUL,RIO GRANDE DO SUL,ANA,-30.9689,-53.965,2000/04/28,2019/10/31,20,4.0,11,45.0
VILA NOVA,03053024,2,85,VILA NOVA DO SUL,RIO GRANDE DO SUL,ANA,-30.3425,-53.8803,2004/07/16,2019/10/31,16,5.5,9,43.8
PASSO DOS ENFORCADOS,03053028,2,87,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,ANA,-30.8542,-53.5933,2009/08/13,2019/09/30,11,5.7,8,27.3
DOM PEDRITO,03054002,2,76,DOM PEDRITO,RIO GRANDE DO SUL,ANA,-30.9781,-54.6758,1934/01/05,2019/10/31,86,9.4,61,29.1
PERI SOUZA,03054005,2,87,LAVRAS DO SUL,RIO GRANDE DO SUL,ANA,-30.7167,-54.0333,1950/05/28,1961/12/31,12,15.3,4,66.7
POSTO BRANCO,03054006,2,76,SÃO GABRIEL,RIO GRANDE DO SUL,DEPRC,-30.5667,-54.4333,1960/01/01,1978/12/31,19,0.0,17,10.5
ROSÁRIO DO SUL,03054007,2,76,ROSÁRIO DO SUL,RIO GRANDE DO SUL,ANA,-30.2469,-54.9175,1943/04/11,2019/10/31,77,6.2,58,24.7
ROSÁRIO DO SUL,03054008,2,76,ROSÁRIO DO SUL,RIO GRANDE DO SUL,DEPRC,-30.2333,-54.95,1960/01/01,1978/12/31,19,0.1,14,26.3
SANTA MARGARIDA,03054009,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,DEPRC,-30.3333,-54.3167,1960/01/01,1978/12/31,19,7.1,12,36.8
SÃO GABRIEL,03054010,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,DEPRC,-30.3333,-54.3,1950/01/01,1978/12/31,29,0.7,25,13.8
SÃO GABRIEL,03054011,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,INMET,-30.3333,-54.3167,1912/06/01,1976/06/30,65,39.7,34,47.7
CATUCABA,03054013,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,DEPRC,-30.0,-54.0,1951/03/01,1959/09/30,9,11.7,3,66.7
DOM PEDRITO,03054014,2,76,DOM PEDRITO,RIO GRANDE DO SUL,INMET,-30.9667,-54.6667,1934/01/05,1982/07/29,49,39.1,22,55.1
CERRO DO OURO,03054015,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,DEPRC,-30.6,-54.0833,1960/01/01,1978/12/31,19,0.0,17,10.5
GRANJA UMBU,03054016,2,76,ROSÁRIO DO SUL,RIO GRANDE DO SUL,ANA,-30.5144,-54.7703,1976/06/26,2019/10/30,44,2.6,32,27.3
SÃO GABRIEL - IPAGRO,03054017,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,INMET,-30.3408,-54.3169,2004/02/01,2004/02/29,1,0.0,0,100.0
SÃO GABRIEL,03054018,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,ANA,-30.3575,-54.3181,1985/07/01,2019/10/31,35,3.9,20,42.9
IBARE,03054019,2,76,LAVRAS DO SUL,RIO GRANDE DO SUL,ANA,-30.7744,-54.2247,1999/11/25,2019/10/31,21,4.6,14,33.3
RS-473,03054020,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,ANA,-30.4806,-54.1983,2004/07/17,2019/10/31,16,5.6,9,43.8
CERRO BATOVI,03054021,2,85,SÃO GABRIEL,RIO GRANDE DO SUL,ANA,-30.5633,-54.4492,2004/07/20,2019/09/30,16,7.0,5,68.8
SANTANA DO LIVRAMENTO,03055001,2,76,SANTANA DO LIVRAMEN,RIO GRANDE DO SUL,INMET,-30.8833,-55.5333,1912/06/11,1998/12/31,87,26.2,50,42.5
FAZENDA ENCERRA,03055003,2,77,SANTANA DO LIVRAMEN,RIO GRANDE DO SUL,ANA,-30.6956,-55.8414,1976/05/07,2019/10/31,44,2.8,31,29.5
SAICA,03055004,2,76,CACEQUI,RIO GRANDE DO SUL,ANA,-30.0294,-55.0936,1976/10/01,2019/10/31,44,2.4,25,43.2
SANTA RITA,03055005,2,76,SANTANA DO LIVRAMEN,RIO GRANDE DO SUL,ANA,-30.5164,-55.1267,1976/09/30,2019/10/31,44,3.9,20,54.5
SÃO CARLOS,03055007,2,76,ROSÁRIO DO SUL,RIO GRANDE DO SUL,ANA,-30.2042,-55.4919,1986/04/24,2019/10/30,34,7.1,18,47.1
PASSO DA GUARDA,03055008,2,77,QUARAÍ,RIO GRANDE DO SUL,ANA,-30.2939,-55.9756,1988/06/01,2019/10/31,32,15.9,9,71.9
BR-293,03055009,2,76,SANTANA DO LIVRAMEN,RIO GRANDE DO SUL,ANA,-30.7917,-55.1792,2000/02/13,2019/10/31,20,9.7,10,50.0
ALTO QUARAÍ,03055011,2,77,SANTANA DO LIVRAMEN,RIO GRANDE DO SUL,ANA,-30.7503,-55.9514,2000/02/15,2019/10/31,20,7.4,8,60.0
ESTÂNCIA SÃO FERNANDO,03056001,2,77,QUARAÍ,RIO GRANDE DO SUL,ANA,-30.3,-56.3333,1955/06/11,1959/11/30,5,0.0,3,40.0
FAZENDA DO SILÊNCIO,03056002,2,77,QUARAÍ,RIO GRANDE DO SUL,ANA,-30.4833,-56.25,1944/09/01,1960/03/31,17,0.0,15,11.8
QUARAÍ,03056003,2,77,QUARAÍ,RIO GRANDE DO SUL,ANA,-30.3844,-56.4656,1943/04/16,2008/07/04,66,52.4,27,59.1
FAZENDA JUNCO,03056004,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-30.0189,-56.8214,1976/05/13,2019/10/31,44,4.8,25,43.2
HARMONIA,03056006,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-30.0686,-56.1703,1978/01/01,2019/07/31,42,8.2,25,40.5
CATY,03056007,2,77,SANTANA DO LIVRAMEN,RIO GRANDE DO SUL,ANA,-30.5256,-56.1722,1983/01/19,2019/10/31,37,8.8,17,54.1
OLHO D'ÁGUA,03056010,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-30.0039,-56.4797,2004/09/20,2019/09/30,16,7.5,4,75.0
PASSO DO LEÃO,03057001,2,77,URUGUAIANA,RIO GRANDE DO SUL,ANA,-30.1167,-57.0833,1960/01/01,1986/01/20,27,19.4,15,44.4
BARRA DO QUARAÍ,03057002,2,77,BARRA DO QUARAÍ,RIO GRANDE DO SUL,ANA,-30.2133,-57.5533,1976/09/01,2019/10/31,44,6.7,20,54.5
MOSTARDAS,03150001,2,87,MOSTARDAS,RIO GRANDE DO SUL,DEPRC,-31.1,-50.9167,1951/07/28,1978/12/31,28,0.0,27,3.6
MOSTAROAS (PWQ-5),03150002,2,87,MOSTARDAS,RIO GRANDE DO SUL,CHM,-31.1275,-50.8461,1998/02/01,1998/02/28,1,0.0,0,100.0
BOJURU,03151001,2,87,SÃO JOSÉ DO NORTE,RIO GRANDE DO SUL,ANA,-31.6167,-51.4167,1969/10/18,1991/04/30,23,1.9,19,17.4
PACHECA,03151002,2,87,CAMAQUÃ,RIO GRANDE DO SUL,ANA,-31.1303,-51.7886,1976/11/25,2019/10/31,44,3.6,34,22.7
SÃO LOURENÇO DO SUL,03151003,2,87,SÃO LOURENÇO DO SUL,RIO GRANDE DO SUL,ANA,-31.3675,-51.9867,1943/01/21,2019/10/31,77,19.0,53,31.2
TAVARES,03151004,2,87,TAVARES,RIO GRANDE DO SUL,ANA,-31.29,-51.0956,1992/09/01,2019/10/31,28,4.8,7,75.0
BOQUEIRÃO,03152002,2,87,SÃO LOURENÇO DO SUL,RIO GRANDE DO SUL,ANA,-31.2839,-52.0831,1966/01/10,2019/10/31,54,2.7,44,18.5
CANGUÇU,03152003,2,88,CANGUÇU,RIO GRANDE DO SUL,ANA,-31.4044,-52.6733,1943/01/16,2019/10/31,77,5.9,60,22.1
CASCATA - IPEAS,03152004,2,88,PELOTAS,RIO GRANDE DO SUL,EMBRAPA/IPAGRO,-31.4667,-52.5167,1967/01/01,1981/04/30,15,2.9,10,33.3
VILA FREIRE,03152005,2,88,CERRITO,RIO GRANDE DO SUL,ANA,-31.6694,-52.7728,1976/10/01,2019/10/31,44,4.6,26,40.9
GRANJA COTOVELO,03152006,2,88,PELOTAS,RIO GRANDE DO SUL,ANA,-31.6667,-52.2167,1966/01/12,1976/11/11,11,0.0,9,18.2
GRANJA DONA CECÍLIA,03152007,2,87,PELOTAS,RIO GRANDE DO SUL,ANA,-31.6333,-52.1333,1966/01/12,1976/10/31,11,5.9,6,45.5
GRANJA SÃO PEDRO,03152008,2,87,PELOTAS,RIO GRANDE DO SUL,ANA,-31.6728,-52.1778,1966/01/12,2019/07/31,54,3.4,34,37.0
MARMELEIRO,03152009,2,88,CERRITO,RIO GRANDE DO SUL,CLM,-31.65,-52.8667,1966/08/01,1981/05/31,16,0.6,11,31.2
MORRO REDONDO,03152010,2,88,MORRO REDONDO,RIO GRANDE DO SUL,CLM,-31.6333,-52.65,1966/08/01,1981/03/31,16,0.2,10,37.5
PASSO DO MENDONÇA,03152011,2,87,CRISTAL,RIO GRANDE DO SUL,ANA,-31.0006,-52.0492,1944/04/01,2019/10/31,76,23.3,46,39.5
PASSO DO RICARDO,03152012,2,88,ARROIO GRANDE,RIO GRANDE DO SUL,ANA,-31.9,-52.65,1964/10/13,1983/01/31,20,5.7,15,25.0
PEDRO OSÓRIO,03152013,2,88,PEDRO OSÓRIO,RIO GRANDE DO SUL,ANA,-31.8797,-52.8103,1977/03/01,2019/10/31,43,8.0,28,34.9
PELOTAS,03152014,2,88,PELOTAS,RIO GRANDE DO SUL,INMET,-31.75,-52.35,1943/06/01,1998/12/31,56,39.2,21,62.5
PONTE CORDEIRO DE FARIAS,03152016,2,88,PELOTAS,RIO GRANDE DO SUL,ANA,-31.5739,-52.4631,1964/08/27,2019/10/31,56,2.4,37,33.9
PONTE DO IMPÉRIO,03152017,2,88,PIRATINI,RIO GRANDE DO SUL,ANA,-31.7167,-52.9,1976/10/01,1989/08/19,14,0.0,12,14.3
MATARAZZO - PALMA,03152018,2,88,PEDRO OSÓRIO,RIO GRANDE DO SUL,CLM,-31.9833,-52.9,1966/01/01,1981/05/31,16,12.4,6,62.5
CERRO DO BAU,03153001,2,88,PEDRAS ALTAS,RIO GRANDE DO SUL,CLM,-31.8,-53.4833,1966/08/01,1981/05/31,16,0.2,8,50.0
CERRO CHATO,03153002,2,88,PINHEIRO MACHADO,RIO GRANDE DO SUL,ANA,-31.85,-53.2667,1976/08/01,1987/05/20,12,5.6,6,50.0
PARAÍSO,03153003,2,87,BAGÉ,RIO GRANDE DO SUL,ANA,-31.2267,-53.9014,1956/01/19,2019/09/30,64,5.2,57,10.9
FERRARIA,03153004,2,88,PIRATINI,RIO GRANDE DO SUL,ANA,-31.7375,-53.0539,1976/09/28,2019/09/30,44,3.1,32,27.3
MATARAZZO - BAGÉ,03153005,2,88,PEDRAS ALTAS,RIO GRANDE DO SUL,CLM,-31.9167,-53.7333,1966/01/01,1981/05/31,16,5.0,7,56.2
PASSO DA CAPELA,03153006,2,87,PIRATINI,RIO GRANDE DO SUL,ANA,-31.1342,-53.0539,1977/01/01,2019/10/31,43,2.3,36,16.3
PEDRAS ALTAS,03153007,2,88,PEDRAS ALTAS,RIO GRANDE DO SUL,ANA,-31.7333,-53.5881,1966/01/16,2019/10/31,54,4.2,37,31.5
PINHEIRO MACHADO,03153008,2,88,PINHEIRO MACHADO,RIO GRANDE DO SUL,ANA,-31.5775,-53.3769,1965/08/31,2019/09/30,55,2.5,46,16.4
PIRATINI,03153009,2,88,PIRATINI,RIO GRANDE DO SUL,INMET,-31.4333,-53.1,1935/09/01,1970/12/31,36,5.1,23,36.1
PIRATINI,03153010,2,88,PIRATINI,RIO GRANDE DO SUL,ANA,-31.4333,-53.1,1965/01/31,1976/06/30,12,6.1,10,16.7
SEIVAL,03153012,2,88,CANDIOTA,RIO GRANDE DO SUL,CLM,-31.45,-53.7667,1966/08/01,1981/05/31,16,4.1,9,43.8
USINA CANDIOTA,03153014,2,88,CANDIOTA,RIO GRANDE DO SUL,CEEE,-31.55,-53.6667,1949/01/01,1980/12/31,32,6.6,15,53.1
TORRINHAS,03153017,2,87,PINHEIRO MACHADO,RIO GRANDE DO SUL,ANA,-31.3142,-53.4994,1976/09/01,2019/10/31,44,3.8,31,29.5
PEDRAS ALTAS,03153018,2,88,PEDRAS ALTAS,RIO GRANDE DO SUL,DNOS,-31.7167,-53.6,1971/01/01,1977/12/31,7,0.8,5,28.6
ESTAÇÃO EXPERIMENTAL DE PIRATINI,03153021,2,88,PIRATINI,RIO GRANDE DO SUL,ANA,-31.4308,-53.1078,1979/09/01,2019/10/31,41,4.8,28,31.7
CERRO CHATO,03153022,2,88,HERVAL,RIO GRANDE DO SUL,ANA,-31.8656,-53.2744,2000/04/07,2019/10/31,20,6.4,14,30.0
